OTU ID	ExtractionNC	GmGm1	GmGm10	GmGm2	GmGm3	GmGm4	GmGm5	GmGm6	GmGm7	GmGm8	GmGm9	GmZm1	GmZm10	GmZm2	GmZm3	GmZm4	GmZm5	GmZm6	GmZm7	GmZm8	GmZm9	HaZm1	HaZm10	HaZm2	HaZm3	HaZm4	HaZm5	HaZm6	HaZm7	HaZm8	HaZm9	PsZm1	PsZm10	PsZm2	PsZm3	PsZm4	PsZm5	PsZm6	PsZm7	PsZm8	PsZm9	TaGm1	TaGm10	TaGm2	TaGm3	TaGm4	TaGm5	TaGm6	TaGm7	TaGm8	TaGm9	ZmGm1	ZmGm10	ZmGm2	ZmGm3	ZmGm4	ZmGm5	ZmGm6	ZmGm7	ZmGm8	ZmGm9	ZmZm1	ZmZm10	ZmZm2	ZmZm3	ZmZm4	ZmZm5	ZmZm6	ZmZm7	ZmZm8	ZmZm9
OTU_1082	0	0	4	3	1	0	0	1	0	0	0	3	2	0	0	1	1	1	0	2	0	0	1	0	0	3	0	0	0	0	0	1	0	3	4	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	1	8	0	0	0	1	0	0	0	1	9	0	0	0	1	0	3	3	0	6	0
OTU_1083	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	5	0	0	2	0	0	0	0	1	0	2	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	1	0	0	0	0	0	0	8	3	0	0	0
OTU_1084	0	3	1	0	0	0	0	0	1	1	0	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	1	1	0	0	5	0	0	0	1	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	4
OTU_1085	0	3	0	0	0	1	3	3	0	0	5	0	8	0	0	0	4	2	0	3	3	6	0	0	0	0	0	2	5	1	0	0	1	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
OTU_1086	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0
OTU_1087	0	0	0	0	0	0	3	0	0	1	0	4	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	12	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	5	0	0	0	0	0	4	0
OTU_1088	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
OTU_1089	0	0	0	0	0	0	0	0	1	0	0	4	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	1	0	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	6	0
OTU_109	0	0	7	0	25	1	21	4	4	422	0	0	1	4	0	3	16	8	0	1	25	1	53	0	7	19	0	10	4	64	39	4	4	6	0	6	85	1326	2	202	3	1	24	0	4	1571	8	2	1	0	0	23	0	0	57	96	29	18	0	5	0	0	66	24	1	396	0	0	63	6	3
OTU_1090	0	0	0	1	1	1	1	0	0	0	3	7	3	0	0	0	0	2	0	0	8	3	1	2	19	3	0	2	16	4	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	5	0	5	0	1	0	0	0	0	0	0	0	0	0	0
OTU_1091	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	2	0	2	2	1	0	2	0	0	1	1	0	2	1	1	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	0	0	1	2
OTU_1092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16	32	0	0	0	0	0	0	0	0	1	0	2	0	4	2	0	0	0	3
OTU_1095	0	5	14	0	0	1	0	0	18	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	1
OTU_1096	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0
OTU_1097	0	2	3	0	0	2	1	0	0	0	0	0	0	2	0	1	3	0	0	1	1	4	0	0	1	0	0	2	0	0	1	4	2	0	0	0	7	3	2	2	0	0	0	0	4	0	1	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
OTU_1098	0	0	0	1	1	0	0	1	0	0	0	2	0	0	0	0	2	0	2	0	1	0	0	1	0	1	0	4	0	0	2	5	3	1	0	0	0	0	0	0	2	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	3	2	0	0	1	1	0	0	0	0	1	1	0
OTU_1099	0	0	0	5	2	0	0	0	1	4	0	0	11	0	0	0	0	0	4	0	5	0	0	1	0	2	0	2	0	0	5	0	0	1	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0
OTU_11	0	124	630	45	159	303	213	633	155	174	1160	1907	211	380	382	1164	1678	598	971	130	669	1273	90	303	821	366	1166	998	530	239	646	834	1176	440	646	1452	1216	3142	1095	2698	4563	1578	875	524	538	601	430	200	277	663	133	1219	450	300	1018	168	374	2649	626	3423	209	2362	2342	3338	690	972	678	1014	621	453	913
OTU_110	0	1	0	0	0	4	0	0	0	39	0	0	0	6	0	160	75	0	902	1	9	0	0	0	788	230	1	0	2	3	0	2	69	63	1	0	164	841	2	3	0	159	1	0	0	7	0	0	4	0	0	0	0	0	0	56	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
OTU_1100	0	0	0	0	0	0	0	19	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
OTU_1101	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	5	0	1	0	0	7	0	3	3	0	0	0	0	0	0	0	0	0	6	0	6	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0
OTU_1102	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0
OTU_1103	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1104	0	0	0	0	0	0	0	2	0	0	2	2	0	0	0	2	5	0	1	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0
OTU_1105	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0
OTU_1106	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1107	0	0	0	0	0	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0
OTU_1108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1109	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1	0	1	1	1	0	1	2	0	1	0	4	0	0	1	0	0	1	0	0	0	0	0	4	0	0	3	1	1	0	0	1	0	0	0	0	0	0	7	0	2	1	1	0	0	0	0	3	3	3	0	0	0
OTU_111	0	58	1	0	4	0	6	0	0	0	0	8	0	0	0	23	0	0	0	196	0	0	10	3	0	0	2	13	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	32	0	4086	3	4	46	14	205	13	3	3	2	79	3	16	0	0	0	4	0	45	396
OTU_1110	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	10	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0
OTU_1111	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	22	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1112	0	0	0	0	0	10	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	4	0	0
OTU_1113	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	9	2	1	0	0	0	0	0	0	2	0	1	0	0	2	0	1	0	0	2	0	3	1	0	1	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0
OTU_1114	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	5	0	0	0	0	0	0	0	5	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1115	0	1	0	0	0	0	1	0	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	11	1	0	4	2	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	15	4	8	5	5	4	0	0	1	0	0	1	1	0	4	0
OTU_1116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	7	4	0	0	0	0	0	0
OTU_1117	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	0	4	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_1119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU_112	0	22	89	56	42	80	99	90	16	52	90	47	316	17	53	146	51	19	99	53	223	19	1	38	97	23	1	49	32	23	29	57	32	41	117	341	16	6	91	23	35	73	19	21	46	155	44	58	114	135	23	70	22	0	13	367	430	43	123	109	257	30	11	31	1	32	82	56	62	60	22
OTU_1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	85	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	2	0	0	0	0	0	0	0	0
OTU_1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0
OTU_1123	0	0	3	0	0	3	0	4	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	5	0	0	0	0	1	0	1	2	0	0	1	0	0	0	1	13	4	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1124	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	2	0	0	0	0	6	2	0	0	1	0	0	0	0	6	0	0	0	0	0	6	0	0	0	0
OTU_1125	0	0	8	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1126	0	1	7	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0
OTU_1127	0	0	5	2	0	0	3	1	0	0	0	0	4	2	1	0	0	2	0	4	13	0	1	4	2	17	7	0	29	30	1	2	0	4	0	0	1	0	1	10	0	0	0	0	2	0	4	0	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	6	2	1	8	0	4	0	0
OTU_1128	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0
OTU_1129	0	0	5	5	0	3	0	3	0	2	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	0	4	5	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	14	5	0	0	0	0	0	0	0	0	0	2	0	0
OTU_113	0	0	5	8	11	79	78	81	54	40	156	375	2	22	0	187	101	47	146	31	90	14	11	107	33	130	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	17	65	8	5	26	0	1	100	10	1	4	0	47	90	119	0	35	403	5	173	34	20	8	1	24	6	0
OTU_1130	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	6	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1131	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	1	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	3	0
OTU_1132	0	0	1	4	19	0	2	1	0	0	0	0	14	6	0	6	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU_1133	0	1	0	0	1	0	4	0	0	7	0	2	0	0	0	0	0	1	5	0	0	13	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	9	0	0	0	1	0	0	0	3	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0
OTU_1134	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	8	0	3	0	0	0	15	0	0	0	0	0	0	0
OTU_1135	0	1	1	1	0	0	1	2	0	3	1	6	0	0	1	0	0	0	3	0	3	2	4	0	1	1	1	3	1	3	3	4	1	0	5	0	1	0	0	1	0	2	1	0	2	0	2	0	0	2	5	0	2	0	1	1	1	3	1	1	3	0	1	0	1	0	0	0	0	3	0
OTU_1136	0	0	0	0	1	0	0	0	1	1	0	4	0	0	0	0	2	4	0	0	1	11	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	2	0	8	3	1	3	0	0	0	1	0	0	0
OTU_1137	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1138	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	8	1	2	0	3	17	0	0	0	0	0	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	5	1	0	0	0	0
OTU_1139	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	3	1	0	2	2	0	4	0	0	2	0	1	0	0	0	0	0	1	2	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	1	1	1	0
OTU_114	0	39	67	19	9	15	16	30	84	10	12	42	68	5	32	24	151	42	59	22	67	47	19	29	26	12	10	43	72	42	27	82	60	52	26	61	109	16	33	48	121	26	44	33	70	27	47	49	21	38	104	47	90	15	34	40	130	64	89	57	112	239	53	42	39	102	54	42	71	47	37
OTU_1140	0	1	0	0	1	1	1	0	0	0	0	0	0	26	0	2	60	4	6	0	2	6	0	0	1	2	2	1	0	2	0	4	0	1	7	0	1	1	3	2	5	1	0	1	1	0	4	1	7	0	3	0	0	0	0	1	3	3	2	5	11	1	0	5	1	4	2	0	10	4	1
OTU_1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	0	0	0	0	0
OTU_1143	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	1	4	1	0	0	0	3	0	0	0	3	2	0	0	0	5	0	6	0	6	0	0	4	0	2	5	0	0	1	0	0	0	0	0	0	0	4	0	0	4	0
OTU_1144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	4	1	2	0	1	0	1	1	2	0	1	1	5	0	0	0	0	2	1	1	0	2	4	1	0	3	1	0	0	1	0	0	0	1	0	1	1	1	1	0	0	2	3	0	2	3	5	2	0	0	4	1
OTU_1145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0
OTU_1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	5	0	0	2	0	3	0	0	1	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
OTU_1147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
OTU_1149	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	3
OTU_115	0	5	31	69	7	13	38	99	5	39	182	50	74	16	55	128	68	53	67	32	32	121	9	20	67	33	20	29	40	30	29	11	22	18	7	64	4	1	20	34	12	86	38	11	19	74	84	38	28	45	14	71	69	6	61	243	140	198	67	33	132	48	16	19	8	32	13	19	97	99	26
OTU_1150	0	1	2	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU_1151	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	1	0	0	1	0	1	0	0	4	1	0	0	3	0	2	1	0	0	3	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	2	0	0	0	0	2	2	3	0	1	0	0	0
OTU_1153	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1154	0	0	1	0	3	1	0	0	2	0	1	3	2	1	0	1	0	3	1	0	1	8	1	0	1	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	3	8	0	2	0	2	0	3	0	1	1	0	0	0	0	0	0	6	0	0	0	1
OTU_1155	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	8	0	0	2	0	0	0	3	1	3	0	0	0	0	4	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1156	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
OTU_1157	0	896	3653	1369	1132	2909	2638	1480	970	1063	2671	1439	1081	1287	1857	1525	846	1327	2588	1124	842	1006	16	518	685	459	174	316	403	288	420	853	521	549	1453	1260	801	190	1104	278	1108	4256	280	1221	2007	2133	1227	3604	2120	2425	3243	964	558	371	887	1286	1768	1900	2901	493	3521	95	162	242	706	1028	388	216	431	238	345
OTU_1158	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1159	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3	3	0	0	4	4	0	0	0	0	0	0	1	0	0	0
OTU_116	0	4	40	81	15	5	1	14	17	5	18	15	22	17	9	2	29	28	14	16	53	0	28	157	33	4	10	57	12	133	32	123	23	17	42	35	27	12	7	26	35	9	9	21	220	247	20	65	130	28	120	44	456	4	96	19	33	63	63	6	45	17	9	4	36	26	45	8	4	18	1
OTU_1160	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	4
OTU_1161	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1162	0	0	3	4	0	12	0	2	0	2	19	2	15	0	0	10	6	18	19	2	4	20	0	0	33	2	0	6	0	5	0	1	0	7	8	13	0	0	10	2	2	7	8	2	5	3	9	4	2	3	3	4	3	0	0	11	6	10	0	0	12	11	0	11	1	13	11	2	7	5	10
OTU_1163	0	0	0	0	0	3	0	16	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
