otu_id,size,kingdom,phylum,class,order,family,genus,species,taxa_labels
OTU_1247,46,Fungi,Basidiomycota,Exobasidiomycetes,Exobasidiales,Brachybasidiaceae,Meira,,Meira_sp
OTU_1156,46,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_923,46,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1163,46,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_litorea,Microdominikia_litorea
OTU_1074,45,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_4505,45,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,,,Sporormiaceae_sp
OTU_956,45,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,Ilyonectria_robusta,Ilyonectria_robusta
OTU_1207,44,Fungi,,,,,,,Fungi_sp
OTU_1225,44,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,Coprinopsis_scobicola,Coprinopsis_scobicola
OTU_1626,44,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_957,44,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2386,44,Fungi,Glomeromycota,Paraglomeromycetes,Paraglomerales,,,,Paraglomerales_sp
OTU_4173,44,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_1169,43,Fungi,,,,,,,Fungi_sp
OTU_1098,43,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,,Onygenales_sp
OTU_987,43,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Beauveria,,Beauveria_sp
OTU_951,43,Fungi,,,,,,,Fungi_sp
OTU_922,43,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,,,Clavariaceae_sp
OTU_3959,43,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,Rhizophagus_irregularis,Rhizophagus_irregularis
OTU_938,43,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_epigaea,Diversispora_epigaea
OTU_4017,43,Fungi,,,,,,,Fungi_sp
OTU_996,43,Fungi,,,,,,,Fungi_sp
OTU_1329,42,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,,,Entolomataceae_sp
OTU_1073,42,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,,Lobulomycetales_sp
OTU_1016,42,Fungi,,,,,,,Fungi_sp
OTU_983,42,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,,Lobulomycetales_sp
OTU_1066,42,Fungi,,,,,,,Fungi_sp
OTU_1448,42,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,Cyphellophora_livistonae,Cyphellophora_livistonae
OTU_924,42,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,,Coniochaeta_sp
OTU_1107,42,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Bulleribasidiaceae,Vishniacozyma,Vishniacozyma_victoriae,Vishniacozyma_victoriae
OTU_975,42,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Thermomyces,Thermomyces_lanuginosus,Thermomyces_lanuginosus
OTU_970,42,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Cordycipitaceae,Lecanicillium,Lecanicillium_dimorphum,Lecanicillium_dimorphum
OTU_1693,42,Fungi,Glomeromycota,Glomeromycetes,Glomerales,,,,Glomerales_sp
OTU_1039,41,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1102,41,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1204,41,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Aquapeziza,Aquapeziza_globispora,Aquapeziza_globispora
OTU_1024,41,Fungi,,,,,,,Fungi_sp
OTU_3838,41,Fungi,,,,,,,Fungi_sp
OTU_1234,41,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1056,41,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_1108,41,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Eleutherascus,Eleutherascus_lectardii,Eleutherascus_lectardii
OTU_981,41,Fungi,,,,,,,Fungi_sp
OTU_1053,40,Fungi,,,,,,,Fungi_sp
OTU_1124,40,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_1390,40,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_1119,40,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Leptosphaeria,Leptosphaeria_sclerotioides,Leptosphaeria_sclerotioides
OTU_1700,40,Fungi,,,,,,,Fungi_sp
OTU_942,40,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1814,40,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,,Rhizophagus_sp
OTU_1054,39,Fungi,Chytridiomycota,Rhizophlyctidomycetes,Rhizophlyctidales,Rhizophlyctidaceae,Rhizophlyctis,Rhizophlyctis_rosea,Rhizophlyctis_rosea
OTU_1089,39,Fungi,,,,,,,Fungi_sp
OTU_1061,39,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,Clavaria_sp
OTU_1219,39,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,Nigrospora_guangdongensis,Nigrospora_guangdongensis
OTU_994,39,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,,Glomus_sp
OTU_1351,38,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1250,38,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Trichomeriaceae,Knufia,,Knufia_sp
OTU_1484,38,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1005,37,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,Arthrobotrys,Arthrobotrys_conoides,Arthrobotrys_conoides
OTU_1184,37,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_1460,37,Fungi,Chytridiomycota,Lobulomycetes,Lobulomycetales,,,,Lobulomycetales_sp
OTU_979,37,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1220,37,Fungi,,,,,,,Fungi_sp
OTU_1426,37,Fungi,,,,,,,Fungi_sp
OTU_1025,37,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1193,37,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Striaticonidium,Striaticonidium_brachysporum,Striaticonidium_brachysporum
OTU_1311,37,Fungi,,,,,,,Fungi_sp
OTU_1111,36,Fungi,,,,,,,Fungi_sp
OTU_1455,36,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1493,36,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_1067,36,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Stachybotryaceae,Alfaria,,Alfaria_sp
OTU_1177,36,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,Clavaria_californica,Clavaria_californica
OTU_1013,35,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1208,35,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1332,35,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascobolaceae,Ascobolus,,Ascobolus_sp
OTU_1045,35,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Talaromyces,Talaromyces_columbinus,Talaromyces_columbinus
OTU_1147,35,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_1495,35,Fungi,,,,,,,Fungi_sp
OTU_1301,35,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1167,34,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,Spizellomycetales_sp
OTU_1031,34,Fungi,,,,,,,Fungi_sp
OTU_1075,34,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1714,34,Fungi,Ascomycota,Pneumocystomycetes,Pneumocystales,Pneumocystaceae,Pneumocystis,,Pneumocystis_sp
OTU_1354,34,Fungi,Ascomycota,Orbiliomycetes,,,,,Orbiliomycetes_sp
OTU_1705,34,Fungi,,,,,,,Fungi_sp
OTU_1114,34,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Aspergillus,Aspergillus_piperis,Aspergillus_piperis
OTU_1689,34,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1820,34,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,Pezizaceae_sp
OTU_1032,34,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Trimorphomycetaceae,Saitozyma,Saitozyma_flava,Saitozyma_flava
OTU_1086,34,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Pseudopenicillium,Pseudopenicillium_megasporum,Pseudopenicillium_megasporum
OTU_1174,34,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_2519,34,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,Orbiliaceae,,,Orbiliaceae_sp
OTU_5188,34,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1093,33,Fungi,Ascomycota,Pneumocystomycetes,Pneumocystales,Pneumocystaceae,Pneumocystis,,Pneumocystis_sp
OTU_1202,33,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,Pezizaceae_sp
OTU_1096,33,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,,Scutellinia_sp
OTU_1047,33,Fungi,,,,,,,Fungi_sp
OTU_1010,33,Fungi,,,,,,,Fungi_sp
OTU_1685,33,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3600,33,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_2233,33,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,Diversispora_sporocarpia,Diversispora_sporocarpia
OTU_1046,32,Fungi,,,,,,,Fungi_sp
OTU_1179,32,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_1155,32,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1035,32,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Valsonectria,Valsonectria_pulchella,Valsonectria_pulchella
OTU_1255,32,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,,,Chaetomiaceae_sp
OTU_1336,32,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,Archaeorhizomyces_sp
OTU_1205,32,Fungi,Basidiomycota,Agaricomycetes,,,,,Agaricomycetes_sp
OTU_1369,32,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,Coprinellus_angulatus,Coprinellus_angulatus
OTU_1195,32,Fungi,Ascomycota,Dothideomycetes,,,,,Dothideomycetes_sp
OTU_1350,32,Fungi,,,,,,,Fungi_sp
OTU_1284,32,Fungi,,,,,,,Fungi_sp
OTU_3937,32,Fungi,Basidiomycota,Agaricomycetes,Auriculariales,,,,Auriculariales_sp
OTU_1366,32,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinellus,,Coprinellus_sp
OTU_1608,32,Fungi,,,,,,,Fungi_sp
OTU_3839,32,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_1100,31,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,Paraphaeosphaeria,,Paraphaeosphaeria_sp
OTU_1406,31,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1189,31,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1080,31,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_1131,31,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_1142,31,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Stemphylium,Stemphylium_vesicarium,Stemphylium_vesicarium
OTU_1590,31,Fungi,,,,,,,Fungi_sp
OTU_1865,31,Fungi,Ascomycota,Sordariomycetes,Lulworthiales,Lulworthiaceae,,,Lulworthiaceae_sp
OTU_1130,31,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1538,31,Fungi,,,,,,,Fungi_sp
OTU_1106,31,Fungi,,,,,,,Fungi_sp
OTU_1116,30,Fungi,Ascomycota,Pezizomycetes,Pezizales,Ascodesmidaceae,Cephaliophora,,Cephaliophora_sp
OTU_1160,30,Fungi,,,,,,,Fungi_sp
OTU_1243,30,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1273,30,Fungi,,,,,,,Fungi_sp
OTU_1469,30,Fungi,Mucoromycota,Mucoromycetes,Mucorales,Rhizopodaceae,Rhizopus,Rhizopus_arrhizus,Rhizopus_arrhizus
OTU_1258,30,Fungi,Ascomycota,Archaeorhizomycetes,Archaeorhizomycetales,Archaeorhizomycetaceae,Archaeorhizomyces,,Archaeorhizomyces_sp
OTU_1488,30,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_1166,30,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Pseudophialocephala,Pseudophialocephala_humicola,Pseudophialocephala_humicola
OTU_1556,30,Fungi,Ascomycota,Dothideomycetes,Pleosporales,,,,Pleosporales_sp
OTU_1330,30,Fungi,Ascomycota,Lecanoromycetes,Gyalectales,Phlyctidaceae,Phlyctis,Phlyctis_speirea,Phlyctis_speirea
OTU_3131,30,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Mrakia,,Mrakia_sp
OTU_1088,30,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,Penicillium_sp
OTU_1112,30,Fungi,Ascomycota,Sareomycetes,Sareales,Sareaceae,,,Sareaceae_sp
OTU_1159,29,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_1118,29,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Marquandomyces,Marquandomyces_marquandii,Marquandomyces_marquandii
OTU_1279,29,Fungi,Ascomycota,Sordariomycetes,Myrmecridiales,Myrmecridiaceae,Myrmecridium,,Myrmecridium_sp
OTU_1103,29,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Clavariaceae,Clavaria,,Clavaria_sp
OTU_1987,29,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Cystoagaricus,,Cystoagaricus_sp
OTU_1213,29,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_sphaerospermum,Cladosporium_sphaerospermum
OTU_1223,29,Fungi,Blastocladiomycota,,,,,,Blastocladiomycota_sp
OTU_1418,29,Fungi,,,,,,,Fungi_sp
OTU_1042,29,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_3902,29,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_3366,29,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Microdominikia,Microdominikia_litorea,Microdominikia_litorea
OTU_1105,28,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1125,28,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1181,28,Fungi,,,,,,,Fungi_sp
OTU_1267,28,Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,,,Helminthosphaeriaceae_sp
OTU_1126,28,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,,,,Spizellomycetales_sp
OTU_2990,28,Fungi,,,,,,,Fungi_sp
OTU_1338,28,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1191,28,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_ledniceana,Paraphoma_ledniceana
OTU_1211,28,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Phaeosphaeria,,Phaeosphaeria_sp
OTU_1176,28,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae,Schwanniomyces,Schwanniomyces_occidentalis,Schwanniomyces_occidentalis
OTU_1394,28,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,Exophiala_lacus,Exophiala_lacus
OTU_1296,28,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_3126,28,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1762,27,Fungi,,,,,,,Fungi_sp
OTU_1236,27,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_1459,27,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,,,Ramalinaceae_sp
OTU_1480,27,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1335,27,Fungi,Ascomycota,Orbiliomycetes,Orbiliales,,,,Orbiliales_sp
OTU_1148,27,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_1386,27,Fungi,,,,,,,Fungi_sp
OTU_1368,27,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1149,26,Fungi,,,,,,,Fungi_sp
OTU_1333,26,Fungi,Ascomycota,Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurotheciella,Pleurotheciella_tropica,Pleurotheciella_tropica
OTU_1120,26,Fungi,,,,,,,Fungi_sp
OTU_1150,26,Fungi,Chytridiomycota,Rhizophydiomycetes,Rhizophydiales,,,,Rhizophydiales_sp
OTU_1170,26,Fungi,Ascomycota,Sordariomycetes,,,,,Sordariomycetes_sp
OTU_1396,26,Fungi,Ascomycota,Sordariomycetes,Sordariales,Helminthosphaeriaceae,Endophragmiella,Endophragmiella_constricta,Endophragmiella_constricta
OTU_1161,26,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_1596,26,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1141,26,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae,Penicillium,,Penicillium_sp
OTU_1389,26,Fungi,Ascomycota,Sordariomycetes,Glomerellales,,,,Glomerellales_sp
OTU_1768,26,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1784,26,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1668,26,Fungi,,,,,,,Fungi_sp
OTU_1187,25,Fungi,Chytridiomycota,Spizellomycetes,Spizellomycetales,Spizellomycetaceae,Spizellomyces,,Spizellomyces_sp
OTU_1171,25,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1286,25,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1210,25,Fungi,Ascomycota,Pneumocystomycetes,Pneumocystales,Pneumocystaceae,Pneumocystis,,Pneumocystis_sp
OTU_1153,25,Fungi,Ascomycota,Lecanoromycetes,Caliciales,Physciaceae,Phaeophyscia,Phaeophyscia_poeltii,Phaeophyscia_poeltii
OTU_1240,25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,,Mortierella_sp
OTU_1178,25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,,Agaricales_sp
OTU_1266,25,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1434,25,Fungi,,,,,,,Fungi_sp
OTU_1319,25,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,,Scutellinia_sp
OTU_1555,25,Fungi,Kickxellomycota,,,,,,Kickxellomycota_sp
OTU_1611,25,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1324,25,Fungi,,,,,,,Fungi_sp
OTU_1546,25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,Ijuhya,Ijuhya_paraparilis,Ijuhya_paraparilis
OTU_3166,25,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1751,25,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1468,25,Fungi,,,,,,,Fungi_sp
OTU_1618,25,Fungi,Ascomycota,Eurotiomycetes,,,,,Eurotiomycetes_sp
OTU_3373,25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_2145,25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Dominikia,,Dominikia_sp
OTU_1158,24,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1212,24,Fungi,,,,,,,Fungi_sp
OTU_1145,24,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_1256,24,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1344,24,Fungi,,,,,,,Fungi_sp
OTU_1824,24,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1452,24,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Dictyosporiaceae,,,Dictyosporiaceae_sp
OTU_1218,24,Fungi,,,,,,,Fungi_sp
OTU_1828,24,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Entolomataceae,Entoloma,,Entoloma_sp
OTU_1165,24,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Claroideoglomeraceae,,,Claroideoglomeraceae_sp
OTU_2416,24,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1892,24,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_1731,24,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriaceae,Nigrospora,,Nigrospora_sp
OTU_4271,24,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Thelonectria,Thelonectria_blackeriella,Thelonectria_blackeriella
OTU_1655,24,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
OTU_2943,24,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1128,23,Fungi,Basidiobolomycota,Basidiobolomycetes,Basidiobolales,,,,Basidiobolales_sp
OTU_1137,23,Fungi,,,,,,,Fungi_sp
OTU_1417,23,Fungi,,,,,,,Fungi_sp
OTU_1198,23,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1326,23,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,,,,Sebacinales_sp
OTU_1246,23,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Psathyrella,,Psathyrella_sp
OTU_1228,23,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1440,23,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,,Pyronemataceae_sp
OTU_1506,23,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pulvinulaceae,,,Pulvinulaceae_sp
OTU_1393,23,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,Trichoderma,Trichoderma_britannicum,Trichoderma_britannicum
OTU_1265,23,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Tilachlidiaceae,Tilachlidium,Tilachlidium_brachiatum,Tilachlidium_brachiatum
OTU_1601,23,Fungi,,,,,,,Fungi_sp
OTU_1230,23,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_1878,23,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1957,23,Fungi,Basidiomycota,,,,,,Basidiomycota_sp
OTU_1283,23,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1703,23,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_3024,23,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_2123,23,Fungi,,,,,,,Fungi_sp
OTU_1523,23,Fungi,Mucoromycota,,,,,,Mucoromycota_sp
OTU_1183,22,Fungi,Chytridiomycota,,,,,,Chytridiomycota_sp
OTU_1222,22,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_1382,22,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia_globosa,Malassezia_globosa
OTU_1383,22,Fungi,Ascomycota,Sordariomycetes,Savoryellales,Savoryellaceae,,,Savoryellaceae_sp
OTU_1275,22,Fungi,,,,,,,Fungi_sp
OTU_1308,22,Fungi,,,,,,,Fungi_sp
OTU_1307,22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,,,,Hypocreales_sp
OTU_1231,22,Fungi,Ascomycota,Eurotiomycetes,Onygenales,,,,Onygenales_sp
OTU_1299,22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Niessliaceae,,,Niessliaceae_sp
OTU_1244,22,Fungi,Basidiomycota,Cystobasidiomycetes,Cystobasidiomycetes_ord_Incertae_sedis,Symmetrosporaceae,Symmetrospora,,Symmetrospora_sp
OTU_1282,22,Fungi,Ascomycota,Sordariomycetes,Microascales,Microascales_fam_Incertae_sedis,Cephalotrichiella,Cephalotrichiella_penicillata,Cephalotrichiella_penicillata
OTU_1407,22,Fungi,,,,,,,Fungi_sp
OTU_1199,22,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,,,Nectriaceae_sp
OTU_1542,22,Fungi,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae,Metschnikowia,,Metschnikowia_sp
OTU_1327,22,Fungi,Rozellomycota,,,,,,Rozellomycota_sp
OTU_1766,22,Fungi,Ascomycota,Pezizomycetes,Pezizales,,,,Pezizales_sp
OTU_4607,22,Fungi,,,,,,,Fungi_sp
OTU_1534,22,Fungi,,,,,,,Fungi_sp
OTU_1612,22,Fungi,Ascomycota,,,,,,Ascomycota_sp
OTU_3705,22,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_1532,22,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Glomus,,Glomus_sp
OTU_3681,22,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,,,Glomeraceae_sp
OTU_5546,22,Fungi,,,,,,,Fungi_sp
OTU_3744,22,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,,Rhizophagus_sp
OTU_4192,22,Fungi,Glomeromycota,Glomeromycetes,Diversisporales,Diversisporaceae,Diversispora,,Diversispora_sp
OTU_1272,21,Fungi,Ascomycota,Sordariomycetes,Sordariales,,,,Sordariales_sp
OTU_1295,21,Fungi,Ascomycota,Lecanoromycetes,,,,,Lecanoromycetes_sp
